Month,Store ID,Product ID,Category,Region,Units_Ordered,Stockout_Occurred,Stockout_Risk,Forecast_APE,Asset_ID,Shipment_Status,Traffic_Status,Waiting_Time,Logistics_Delay,Logistics_Delay_Reason,Delivered_On_Time,Delay_Risk_Score,Perfect_Order
2023-01,S001,P0005,Toys,East,3444,0,1,0.14246362312076236,Truck_3,Delivered,Heavy,57,1,Traffic,0,0.952747644233132,0
2023-01,S001,P0006,Clothing,West,3126,0,1,0.21019646660782956,Truck_3,Delayed,Detour,41,1,None,0,0.44465553010898806,0
2023-01,S001,P0007,Electronics,West,3660,0,1,0.13690913263364243,Truck_7,Delayed,Heavy,34,1,Traffic,0,0.9808741748781986,0
2023-01,S001,P0008,Furniture,East,3589,0,0,0.4329969464015186,Truck_7,Delayed,Detour,42,1,Weather,0,0.49761361671459126,0
2023-01,S001,P0009,Electronics,North,3598,0,1,0.3852299321062183,Truck_2,Delivered,Detour,47,0,Traffic,1,0.26881884119197647,1
2023-01,S001,P0010,Toys,West,3636,0,1,0.1718686932438433,Truck_2,In Transit,Heavy,55,1,Mechanical Failure,0,0.9718192213697284,0
2023-01,S001,P0011,Groceries,South,3248,0,1,0.14355658230428767,Truck_3,Delayed,Heavy,49,1,Mechanical Failure,0,0.9796281832152277,0
2023-01,S001,P0012,Furniture,East,3276,0,1,0.3858823857567031,Truck_5,In Transit,Detour,32,0,Traffic,1,0.24778830203314578,1
2023-01,S001,P0013,Groceries,East,3660,0,1,0.13981220964144936,Truck_8,In Transit,Detour,11,0,None,1,0.29539245478974135,1
2023-01,S001,P0014,Toys,West,3523,0,1,0.10352196949999769,Truck_3,Delayed,Clear,48,1,Weather,0,0.494289112852723,0
2023-01,S001,P0015,Electronics,West,3371,0,1,0.1482405280238895,Truck_5,Delivered,Heavy,14,1,None,0,0.9860255354689126,0
2023-01,S001,P0016,Furniture,South,2886,0,1,0.20903442631627622,Truck_8,In Transit,Clear,59,0,None,1,0.25968508616621483,1
2023-01,S001,P0017,Toys,West,3343,0,1,0.23270631705595837,Truck_7,Delayed,Detour,18,1,Weather,0,0.5117863024814961,0
2023-01,S001,P0018,Toys,East,3690,0,0,0.2216849929032743,Truck_6,In Transit,Clear,31,0,Traffic,1,0.36468882560451377,1
2023-01,S001,P0019,Electronics,East,3880,0,1,0.448381700094853,Truck_6,In Transit,Clear,46,0,Traffic,1,0.2517993777765381,1
2023-01,S001,P0020,Clothing,East,3335,0,1,0.745497856978947,Truck_2,Delayed,Detour,45,1,Weather,0,0.43210468167068244,0
2023-01,S002,P0001,Toys,East,3615,0,0,0.2153922365559504,Truck_3,Delivered,Heavy,29,1,Weather,0,0.9912972284639002,0
2023-01,S002,P0002,Furniture,East,3274,0,0,0.452092229066175,Truck_6,In Transit,Clear,43,0,Traffic,1,0.23035389529623085,1
2023-01,S002,P0003,Groceries,North,3283,0,1,0.22895881763162496,Truck_3,Delivered,Detour,38,0,None,1,0.2867709518656788,1
2023-01,S002,P0004,Furniture,East,2838,0,1,0.1464050981902794,Truck_4,In Transit,Detour,29,0,Mechanical Failure,1,0.2559766879151395,1
2023-01,S002,P0005,Clothing,South,3369,1,1,0.07618826751228946,Truck_7,In Transit,Clear,38,0,None,1,0.2586471134335007,0
2023-01,S002,P0006,Groceries,South,2817,0,0,0.15226185791527402,Truck_2,Delivered,Clear,34,0,None,1,0.2076110416841486,1
2023-01,S002,P0007,Toys,South,3074,0,1,0.6408163224721696,Truck_5,Delayed,Heavy,46,1,None,0,0.9886352729957382,0
2023-01,S002,P0008,Clothing,West,3702,0,0,0.20558554094090328,Truck_8,Delivered,Detour,24,0,Mechanical Failure,1,0.24366075960552233,1
2023-01,S002,P0009,Groceries,South,3862,0,1,0.1712243919987597,Truck_6,Delayed,Detour,44,1,None,0,0.3970120422941156,0
2023-01,S002,P0010,Electronics,East,3257,0,1,0.2854729300337847,Truck_7,Delivered,Heavy,19,1,Weather,0,0.9706414852988999,0
2023-01,S002,P0011,Electronics,South,2893,0,1,0.19473711049419354,Truck_7,Delayed,Detour,28,1,Traffic,0,0.4268092435130282,0
2023-01,S002,P0012,Clothing,North,3489,1,1,0.5806130720339305,Truck_2,In Transit,Clear,33,0,Traffic,1,0.23831241580353862,0
2023-01,S002,P0013,Groceries,South,3395,0,1,0.22515816788866055,Truck_5,Delivered,Clear,51,0,Weather,1,0.37981590003427995,1
2023-01,S002,P0014,Clothing,South,3569,1,0,0.26842746040964294,Truck_1,Delivered,Clear,31,0,Traffic,1,0.22076463402482271,0
2023-01,S002,P0015,Clothing,North,3716,0,0,0.1220290675923496,Truck_2,Delivered,Heavy,44,1,None,0,0.9781215555873222,0
2023-01,S002,P0016,Toys,East,3051,0,1,0.173254882713659,Truck_1,Delivered,Clear,24,0,Traffic,1,0.1908442691684983,1
2023-01,S002,P0017,Clothing,West,3322,0,0,0.2707969978701307,Truck_7,Delayed,Clear,56,1,None,0,0.6065876800637091,0
2023-01,S002,P0018,Electronics,West,3113,1,1,0.13896237929937294,Truck_7,Delayed,Detour,36,1,Mechanical Failure,0,0.438588217001022,0
2023-01,S002,P0019,Furniture,East,3446,0,1,0.34695166410223066,Truck_6,Delivered,Detour,45,0,None,1,0.2911018953891453,1
2023-01,S002,P0020,Electronics,West,3391,0,0,0.1605776359286126,Truck_2,Delayed,Clear,12,1,Mechanical Failure,0,0.6603445515886263,0
2023-01,S003,P0001,Toys,West,3449,0,0,0.18993945342557172,Truck_10,Delivered,Clear,49,0,Mechanical Failure,1,0.3083513279700869,1
2023-01,S003,P0002,Electronics,East,3322,0,0,0.10719876318923813,Truck_5,In Transit,Detour,56,0,Mechanical Failure,1,0.24243764639407353,1
2023-01,S003,P0003,Electronics,North,3669,0,1,0.2078738200625439,Truck_2,In Transit,Heavy,55,1,Mechanical Failure,0,0.9718192213697284,0
2023-01,S003,P0004,Toys,North,2968,0,0,0.5766055317232297,Truck_5,In Transit,Clear,40,0,Weather,1,0.3220324303399337,1
2023-01,S003,P0005,Furniture,South,3022,0,0,0.1882347423850336,Truck_1,Delivered,Detour,55,0,None,1,0.18712795785431666,1
2023-01,S003,P0006,Clothing,West,3171,0,1,0.17514332890283646,Truck_4,In Transit,Heavy,55,1,Weather,0,0.9876704394656608,0
2023-01,S003,P0007,Clothing,South,3256,0,1,0.596650845628207,Truck_6,Delivered,Heavy,23,1,Mechanical Failure,0,0.9816579719027938,0
2023-01,S003,P0008,Groceries,North,3625,0,0,0.2710453043834759,Truck_9,In Transit,Detour,59,0,None,1,0.24634888384627893,1
2023-01,S003,P0009,Groceries,South,3585,0,1,0.15950958636402998,Truck_10,Delayed,Clear,36,1,Traffic,0,0.4239771138579894,0
2023-01,S003,P0010,Electronics,South,3688,1,1,0.11127832111072594,Truck_7,In Transit,Clear,21,0,Mechanical Failure,1,0.3011494441666766,0
2023-01,S003,P0011,Electronics,North,3506,0,0,0.20645456638108317,Truck_8,In Transit,Detour,16,0,Weather,1,0.2534331786157692,1
2023-01,S003,P0012,Groceries,East,3496,0,1,0.10272988163475244,Truck_10,Delivered,Clear,39,0,Weather,1,0.2850538433802944,1
2023-01,S003,P0013,Electronics,South,3773,0,1,0.28625888292921275,Truck_5,Delivered,Heavy,14,1,None,0,0.9860255354689126,0
2023-01,S003,P0014,Groceries,North,3210,0,1,0.24876110204400978,Truck_3,Delivered,Heavy,52,1,Traffic,0,0.960716826799266,0
2023-01,S003,P0015,Toys,South,3420,0,0,0.1158518775911299,Truck_3,Delivered,Heavy,29,1,Weather,0,0.9912972284639002,0
2023-01,S003,P0016,Furniture,North,3884,0,1,0.22134874225475037,Truck_6,In Transit,Clear,51,0,Mechanical Failure,1,0.19893388449949356,1
2023-01,S003,P0017,Electronics,East,3425,1,1,0.14148795662394206,Truck_2,Delayed,Clear,57,1,Weather,0,0.511778953192505,0
2023-01,S003,P0018,Toys,North,3463,0,1,0.08203322781904838,Truck_2,Delayed,Detour,32,1,Traffic,0,0.6013552952058284,0
2023-01,S003,P0019,Clothing,East,3471,1,1,0.1325397913151681,Truck_3,Delayed,Heavy,54,1,Traffic,0,0.956223084404294,0
2023-01,S003,P0020,Groceries,North,3962,0,0,0.1329644312807369,Truck_10,In Transit,Heavy,13,1,Weather,0,0.9825929810796115,0
2023-01,S004,P0001,Groceries,South,3824,0,1,0.18452022821010347,Truck_9,Delivered,Clear,30,0,None,1,0.2989762942992682,1
2023-01,S004,P0002,Electronics,East,3659,0,0,0.11742066063783464,Truck_1,Delayed,Detour,52,1,Weather,0,0.5248544467563225,0
2023-01,S004,P0003,Groceries,North,3181,0,1,1.1164915854247486,Truck_2,Delivered,Detour,22,0,Traffic,1,0.230118511089252,1
2023-01,S004,P0004,Electronics,East,3672,0,0,0.36932494892981776,Truck_8,Delivered,Heavy,41,1,Mechanical Failure,0,0.9444577410978116,0
2023-01,S004,P0005,Electronics,East,3222,0,0,0.19939142833601145,Truck_2,Delivered,Detour,51,0,None,1,0.301911717534301,1
2023-01,S004,P0006,Groceries,West,3681,0,1,0.3397486697655202,Truck_8,In Transit,Heavy,50,1,Mechanical Failure,0,0.9916357716940923,0
2023-01,S004,P0007,Clothing,South,4011,0,1,0.24038580771826498,Truck_5,Delayed,Detour,52,1,Weather,0,0.46530402411260213,0
2023-01,S004,P0008,Groceries,South,3968,0,0,0.13873078467815889,Truck_10,Delivered,Detour,52,0,Traffic,1,0.5405126770952109,1
2023-01,S004,P0009,Clothing,South,2984,1,1,0.15947415130294834,Truck_7,In Transit,Clear,28,0,None,1,0.33139326004327235,0
2023-01,S004,P0010,Toys,North,3520,0,1,0.10012205620469536,Truck_6,Delivered,Clear,46,0,Mechanical Failure,1,0.5576418071095443,1
2023-01,S004,P0011,Clothing,North,3426,1,1,0.12676627139910773,Truck_5,Delayed,Clear,51,1,Traffic,0,0.37745250741901537,0
2023-01,S004,P0012,Groceries,North,2951,0,1,0.1164126224749634,Truck_4,Delayed,Detour,39,1,None,0,0.5100369767062964,0
2023-01,S004,P0013,Groceries,East,3735,1,1,0.30623152454138275,Truck_2,In Transit,Heavy,22,1,Weather,0,0.9786740362846987,0
2023-01,S004,P0014,Electronics,East,3523,0,1,0.2990222843367889,Truck_10,Delayed,Heavy,45,1,Mechanical Failure,0,0.9742150614027244,0
2023-01,S004,P0015,Clothing,North,3448,0,1,0.15283623652861,Truck_4,Delayed,Detour,12,1,Traffic,0,0.5169707526697923,0
2023-01,S004,P0016,Groceries,North,3378,0,1,0.1205479956052793,Truck_1,Delayed,Clear,15,1,Traffic,0,0.4293589286799424,0
2023-01,S004,P0017,Toys,North,3080,0,0,0.16946056244607718,Truck_8,In Transit,Detour,16,0,Weather,1,0.28858269091889543,1
2023-01,S004,P0018,Electronics,West,3551,0,1,0.14251512334742375,Truck_5,Delivered,Heavy,32,1,Mechanical Failure,0,0.976767883082192,0
2023-01,S004,P0019,Clothing,West,2675,0,1,0.850668202743975,Truck_9,Delivered,Clear,14,0,None,1,0.20614523828956116,1
2023-01,S004,P0020,Groceries,West,3181,0,1,0.10756731932822686,Truck_6,In Transit,Clear,35,0,Weather,1,0.3031678013111301,1
2023-01,S005,P0001,Toys,East,3970,0,1,0.13846502304206226,Truck_4,In Transit,Clear,39,0,Mechanical Failure,1,0.3240776289715249,1
2023-01,S005,P0002,Furniture,North,3464,1,0,0.38242960996970987,Truck_4,In Transit,Clear,39,0,Mechanical Failure,1,0.3240776289715249,0
2023-01,S005,P0003,Electronics,West,3387,0,1,0.1318244561546172,Truck_7,In Transit,Clear,32,0,Weather,1,0.22494427598972244,1
2023-01,S005,P0004,Furniture,East,3508,0,0,0.23536470288676997,Truck_5,Delivered,Heavy,16,1,Weather,0,0.976665869985894,0
2023-01,S005,P0005,Toys,East,3494,0,1,0.5996065249678467,Truck_9,Delayed,Clear,34,1,None,0,0.4283745611404659,0
2023-01,S005,P0006,Electronics,West,3280,1,1,0.36111225887003223,Truck_6,Delivered,Clear,46,0,Mechanical Failure,1,0.5576418071095443,0
2023-01,S005,P0007,Toys,North,3747,0,1,0.13956719089396372,Truck_7,Delayed,Clear,30,1,Weather,0,0.43359079825046787,0
2023-01,S005,P0008,Electronics,South,3270,1,0,0.20385501016074367,Truck_4,Delayed,Detour,42,1,Traffic,0,0.5709297777246098,0
2023-01,S005,P0009,Clothing,North,3333,0,1,0.7657789299449514,Truck_5,In Transit,Clear,38,0,Weather,1,0.25135960402371416,1
2023-01,S005,P0010,Furniture,North,3747,0,1,0.17905070678978127,Truck_10,In Transit,Detour,32,0,Weather,1,0.47678574902481335,1
2023-01,S005,P0011,Toys,West,3503,0,1,0.32070470276760293,Truck_5,Delayed,Detour,24,1,Traffic,0,0.5239595604996744,0
2023-01,S005,P0012,Furniture,South,3396,0,1,0.18459457297400197,Truck_4,In Transit,Clear,52,0,None,1,0.32479902720444537,1
2023-01,S005,P0013,Furniture,South,3301,0,1,0.10797634187872204,Truck_9,Delivered,Detour,16,0,Traffic,1,0.29869031595987655,1
2023-01,S005,P0014,Toys,South,3054,1,1,0.20081988812130247,Truck_7,Delayed,Clear,56,1,None,0,0.6065876800637091,0
2023-01,S005,P0015,Clothing,North,2918,0,1,0.09139495993463882,Truck_4,Delivered,Clear,52,0,Mechanical Failure,1,0.3230095068306333,1
2023-01,S005,P0016,Groceries,South,3601,0,1,0.2990192256040781,Truck_6,Delivered,Heavy,44,1,Mechanical Failure,0,0.9668531399227979,0
2023-01,S005,P0017,Groceries,North,3299,1,1,0.21567010881233423,Truck_9,Delivered,Clear,58,0,Mechanical Failure,1,0.23761761546123006,0
2023-01,S005,P0018,Groceries,West,3092,0,0,0.1417507126633359,Truck_6,Delayed,Detour,30,1,Weather,0,0.5020736247239241,0
2023-01,S005,P0019,Clothing,North,3138,1,1,0.31547935213133477,Truck_3,Delayed,Detour,33,1,Traffic,0,0.439527266380287,0
2023-01,S005,P0020,Furniture,East,3201,0,1,0.2530988387632179,Truck_8,Delayed,Heavy,17,1,None,0,0.9772879137181988,0
2023-02,S001,P0001,Furniture,North,2736,0,1,0.086625928684846,Truck_5,Delivered,Heavy,28,1,Weather,0,0.9813413772588544,0
2023-02,S001,P0002,Electronics,South,3197,0,1,0.13726439978081995,Truck_8,Delayed,Clear,35,1,Weather,0,0.3706686389844648,0
2023-02,S001,P0003,Clothing,South,3424,0,1,0.1459202075151908,Truck_6,Delivered,Heavy,32,1,Weather,0,0.9557430491527853,0
2023-02,S001,P0004,Electronics,West,2804,0,0,0.17507428643958514,Truck_4,Delayed,Detour,50,1,None,0,0.5210599992859017,0
2023-02,S001,P0005,Clothing,North,2887,0,1,0.4314280276511333,Truck_1,Delivered,Heavy,59,1,Traffic,0,0.9726546581930781,0
2023-02,S001,P0006,Groceries,West,2862,0,1,0.8083823069963164,Truck_9,Delivered,Clear,12,0,Weather,1,0.23322958093643142,1
2023-02,S001,P0007,Clothing,South,3339,0,1,0.1530565235332142,Truck_6,In Transit,Heavy,33,1,Weather,0,0.9863140207637032,0
2023-02,S001,P0008,Clothing,North,3011,0,0,0.135777068086095,Truck_2,Delivered,Clear,18,0,Weather,1,0.5641251565609381,1
2023-02,S001,P0009,Clothing,East,3451,0,0,0.13696806555659696,Truck_8,Delivered,Heavy,51,1,Mechanical Failure,0,0.9786200096036464,0
2023-02,S001,P0010,Groceries,West,3432,0,0,0.7212394724629742,Truck_10,Delivered,Clear,52,0,Weather,1,0.3292131849984608,1
2023-02,S001,P0011,Toys,North,3147,0,1,0.0935790617111134,Truck_5,In Transit,Clear,32,0,None,1,0.251267490347751,1
2023-02,S001,P0012,Furniture,North,2616,0,1,0.2167680918050824,Truck_8,In Transit,Heavy,51,1,Mechanical Failure,0,0.9793542928811471,0
2023-02,S001,P0013,Electronics,West,3327,0,1,0.19913994839128496,Truck_5,Delivered,Clear,51,0,Traffic,1,0.316044641245697,1
2023-02,S001,P0014,Clothing,South,3255,0,1,0.14607817075108587,Truck_10,Delayed,Clear,50,1,Mechanical Failure,0,0.48521503668730104,0
2023-02,S001,P0015,Groceries,East,2789,0,1,0.33139959888101156,Truck_5,Delivered,Detour,57,0,Traffic,1,0.20158754570858706,1
2023-02,S001,P0016,Electronics,South,3016,0,0,0.23055642275939306,Truck_9,Delayed,Detour,52,1,Mechanical Failure,0,0.5153850230103331,0
2023-02,S001,P0017,Furniture,East,3331,0,1,0.6240045147650065,Truck_9,Delayed,Heavy,31,1,Mechanical Failure,0,0.9711999935405424,0
2023-02,S001,P0018,Clothing,West,2923,1,1,0.17939428118795617,Truck_4,In Transit,Clear,30,0,Traffic,1,0.21783434361995765,0
2023-02,S001,P0019,Clothing,East,2681,1,0,0.155645310199495,Truck_6,Delivered,Clear,54,0,Weather,1,0.20742403844730872,0
2023-02,S001,P0020,Clothing,West,2894,0,1,0.06203340113106735,Truck_8,Delayed,Heavy,35,1,Mechanical Failure,0,0.959198196291581,0
2023-02,S002,P0001,Clothing,West,3158,0,0,0.1743983414398078,Truck_8,In Transit,Clear,59,0,None,1,0.25968508616621483,1
2023-02,S002,P0002,Toys,East,3359,1,1,0.1289352655206232,Truck_7,Delivered,Heavy,58,1,Traffic,0,0.9464520357524069,0
2023-02,S002,P0003,Clothing,South,2880,0,0,0.1955163952040325,Truck_5,In Transit,Detour,38,0,Mechanical Failure,1,0.4294237184796374,1
2023-02,S002,P0004,Groceries,West,3065,1,1,0.8945325392785379,Truck_5,Delivered,Clear,27,0,Weather,1,0.24831044142584222,0
2023-02,S002,P0005,Furniture,East,2979,0,1,0.2805782317637592,Truck_3,Delayed,Clear,48,1,Weather,0,0.494289112852723,0
2023-02,S002,P0006,Toys,East,3071,0,1,0.3735595128996611,Truck_3,Delayed,Heavy,46,1,Traffic,0,0.9587469141283189,0
2023-02,S002,P0007,Toys,West,3008,0,1,0.11969994704795554,Truck_9,In Transit,Clear,51,0,Mechanical Failure,1,0.3621239031672847,1
2023-02,S002,P0008,Toys,South,2513,0,0,0.2812337886298387,Truck_6,In Transit,Clear,51,0,Mechanical Failure,1,0.19893388449949356,1
2023-02,S002,P0009,Electronics,East,3267,0,1,0.16184440088855787,Truck_10,Delayed,Heavy,45,1,Mechanical Failure,0,0.9742150614027244,0
2023-02,S002,P0010,Electronics,East,2828,0,1,0.24747753762478752,Truck_3,In Transit,Clear,33,0,Weather,1,0.23260148263864605,1
2023-02,S002,P0011,Furniture,South,2813,0,1,0.16345588851262544,Truck_1,Delivered,Heavy,10,1,None,0,0.9796224762879152,0
2023-02,S002,P0012,Groceries,North,2644,0,1,0.11259013095251655,Truck_6,Delivered,Heavy,29,1,None,0,0.9760454463242171,0
2023-02,S002,P0013,Furniture,South,3258,0,1,0.11159830235720299,Truck_2,Delayed,Clear,47,1,Traffic,0,0.6089557119620504,0
2023-02,S002,P0014,Clothing,West,3086,0,1,0.15520008293100007,Truck_10,Delivered,Heavy,11,1,Mechanical Failure,0,0.9635387799635702,0
2023-02,S002,P0015,Furniture,West,2868,0,1,0.39832631307681904,Truck_5,Delayed,Heavy,22,1,Weather,0,0.9841100868284025,0
2023-02,S002,P0016,Furniture,East,3276,0,0,0.09739950785813524,Truck_2,Delivered,Heavy,10,1,None,0,0.9762187094861112,0
2023-02,S002,P0017,Clothing,North,3133,0,1,0.12707852882683532,Truck_3,In Transit,Heavy,10,1,Weather,0,0.9899613308095173,0
2023-02,S002,P0018,Electronics,North,2989,0,1,0.6307166799721561,Truck_9,Delayed,Detour,22,1,Mechanical Failure,0,0.424681987118813,0
2023-02,S002,P0019,Toys,South,3293,0,1,0.2538832550826882,Truck_1,Delivered,Detour,58,0,Traffic,1,0.21828599722358066,1
2023-02,S002,P0020,Furniture,South,3603,0,1,0.16408835288826554,Truck_9,Delivered,Heavy,24,1,Mechanical Failure,0,0.959721682607662,0
2023-02,S003,P0001,Toys,West,3632,0,0,0.30318983645522046,Truck_4,In Transit,Detour,51,0,Traffic,1,0.34887705159606136,1
2023-02,S003,P0002,Clothing,South,3419,0,1,0.2959879401828977,Truck_3,Delivered,Heavy,17,1,Traffic,0,0.9704558730459892,0
2023-02,S003,P0003,Furniture,South,3037,0,1,0.2038397192934196,Truck_4,Delayed,Clear,19,1,Mechanical Failure,0,0.6588784368888934,0
2023-02,S003,P0004,Clothing,East,2461,0,0,0.1415894008709038,Truck_7,Delivered,Clear,22,0,Traffic,1,0.3821756242700907,1
2023-02,S003,P0005,Toys,East,3331,0,1,0.1547054688644587,Truck_9,Delivered,Clear,55,0,Mechanical Failure,1,0.31582909426332617,1
2023-02,S003,P0006,Groceries,East,2806,0,0,0.32953537729886445,Truck_2,In Transit,Detour,35,0,None,1,0.31240507794391514,1
2023-02,S003,P0007,Furniture,South,2876,0,0,0.25193867118843893,Truck_3,Delivered,Detour,29,0,Mechanical Failure,1,0.3185285156940103,1
2023-02,S003,P0008,Toys,East,2775,0,1,0.10516506626421294,Truck_3,Delivered,Heavy,55,1,Weather,0,0.9875316451983981,0
2023-02,S003,P0009,Electronics,South,2752,0,0,0.6268386680416022,Truck_8,Delayed,Detour,27,1,None,0,0.3030831488929916,0
2023-02,S003,P0010,Furniture,South,3129,0,0,0.09118361304528809,Truck_1,Delivered,Detour,21,0,Traffic,1,0.37894783102246615,1
2023-02,S003,P0011,Toys,North,3139,0,0,0.08817668811807812,Truck_9,In Transit,Heavy,37,1,Mechanical Failure,0,0.9752144037664889,0
2023-02,S003,P0012,Groceries,North,3166,0,0,0.48244491041088855,Truck_2,Delayed,Detour,41,1,Weather,0,0.3148759023439316,0
2023-02,S003,P0013,Clothing,East,3349,0,1,0.11718439619419296,Truck_2,Delivered,Heavy,59,1,Mechanical Failure,0,0.9963372987180732,0
2023-02,S003,P0014,Clothing,North,3546,0,1,0.2466311249806859,Truck_4,Delayed,Heavy,37,1,None,0,0.9795043419642081,0
2023-02,S003,P0015,Clothing,West,3508,1,1,0.35905424799351,Truck_1,Delayed,Heavy,44,1,Mechanical Failure,0,0.9745310282334226,0
2023-02,S003,P0016,Electronics,East,3266,0,1,0.16576344681361038,Truck_8,Delayed,Clear,36,1,Weather,0,0.2902576468400355,0
2023-02,S003,P0017,Groceries,West,3336,0,1,0.13822559937164056,Truck_9,Delayed,Clear,16,1,None,0,0.5292338683764828,0
2023-02,S003,P0018,Groceries,West,3101,0,1,0.12698693690128474,Truck_7,In Transit,Heavy,55,1,None,0,0.9861866388041538,0
2023-02,S003,P0019,Furniture,East,3364,0,1,0.1316060832563561,Truck_5,In Transit,Heavy,43,1,Mechanical Failure,0,0.9817342572707395,0
2023-02,S003,P0020,Groceries,East,3281,0,0,0.8793364896226299,Truck_4,Delivered,Clear,43,0,None,1,0.42799379751498917,1
2023-02,S004,P0001,Clothing,North,3282,0,1,0.2640011935881509,Truck_5,Delivered,Detour,50,0,Traffic,1,0.3039811513684447,1
2023-02,S004,P0002,Electronics,East,3212,0,1,0.1751638480106073,Truck_4,Delayed,Heavy,34,1,Weather,0,0.985462624041054,0
2023-02,S004,P0003,Furniture,North,2712,0,1,0.27533007042449087,Truck_5,Delivered,Clear,12,0,Mechanical Failure,1,0.2172033508956815,1
2023-02,S004,P0004,Toys,North,2768,0,0,0.19545768044961245,Truck_4,Delayed,Heavy,42,1,Traffic,0,0.9670348720589113,0
2023-02,S004,P0005,Groceries,East,2648,0,1,0.3756448718378808,Truck_2,In Transit,Heavy,41,1,None,0,0.9865898712492743,0
2023-02,S004,P0006,Clothing,South,3124,0,1,0.05836388071531234,Truck_7,Delayed,Detour,23,1,None,0,0.5231501236814594,0
2023-02,S004,P0007,Furniture,South,2893,1,1,0.2031691163753752,Truck_9,Delivered,Clear,16,0,None,1,0.36235851315122625,0
2023-02,S004,P0008,Furniture,West,3246,0,1,0.27757783707583833,Truck_8,Delivered,Detour,19,0,Mechanical Failure,1,0.25881278631863536,1
2023-02,S004,P0009,Groceries,South,3314,0,1,0.3508068199171612,Truck_2,In Transit,Heavy,55,1,Mechanical Failure,0,0.9718192213697284,0
2023-02,S004,P0010,Electronics,East,3149,0,0,0.08274179470070776,Truck_4,Delayed,Heavy,14,1,None,0,0.9805170071961078,0
2023-02,S004,P0011,Toys,North,2495,0,1,0.14441694866334423,Truck_5,Delayed,Heavy,54,1,Traffic,0,0.9897198503089545,0
2023-02,S004,P0012,Clothing,South,3318,0,0,0.27531056275897914,Truck_2,Delayed,Detour,17,1,None,0,0.3449639243401635,0
2023-02,S004,P0013,Electronics,East,3552,1,1,1.1806448444216826,Truck_1,Delivered,Heavy,10,1,None,0,0.9796224762879152,0
2023-02,S004,P0014,Furniture,West,3293,0,0,0.10465966057500174,Truck_6,In Transit,Heavy,41,1,Mechanical Failure,0,0.9846587277218096,0
2023-02,S004,P0015,Clothing,South,3526,0,1,0.3043655688535488,Truck_7,In Transit,Detour,50,0,Weather,1,0.3032388920697295,1
2023-02,S004,P0016,Toys,West,2951,0,0,0.08868309377755867,Truck_10,Delayed,Detour,21,1,Weather,0,0.6401907514192033,0
2023-02,S004,P0017,Clothing,South,3307,0,0,0.21398352261398498,Truck_3,In Transit,Heavy,58,1,Mechanical Failure,0,0.9800127707775157,0
2023-02,S004,P0018,Clothing,West,3135,0,0,0.35043155364959727,Truck_7,Delayed,Clear,23,1,Mechanical Failure,0,0.4387144628556531,0
2023-02,S004,P0019,Electronics,East,3365,0,0,0.12854418163750445,Truck_4,Delivered,Detour,31,0,Weather,1,0.3525699335423304,1
2023-02,S004,P0020,Furniture,West,3483,0,1,0.4629424280576622,Truck_3,Delayed,Heavy,54,1,Traffic,0,0.956223084404294,0
2023-02,S005,P0001,Groceries,South,2850,0,1,0.104195958994536,Truck_4,Delayed,Detour,43,1,Mechanical Failure,0,0.5475731618972661,0
2023-02,S005,P0002,Furniture,South,2918,1,1,0.13424107805240265,Truck_2,Delivered,Detour,47,0,Traffic,1,0.26881884119197647,0
2023-02,S005,P0003,Clothing,West,2641,0,0,0.17413708369563669,Truck_1,Delivered,Clear,24,0,Traffic,1,0.1908442691684983,1
2023-02,S005,P0004,Clothing,East,3133,0,0,0.09289960327813906,Truck_6,In Transit,Detour,50,0,Traffic,1,0.36853649947880657,1
2023-02,S005,P0005,Clothing,West,3162,0,0,0.1161328689825963,Truck_10,Delayed,Clear,14,1,Mechanical Failure,0,0.6737420010121786,0
2023-02,S005,P0006,Electronics,West,3132,0,0,0.30980886104139804,Truck_1,In Transit,Detour,35,0,Weather,1,0.3125237873206176,1
2023-02,S005,P0007,Furniture,North,3022,0,1,0.1280400971071222,Truck_2,Delivered,Clear,57,0,Traffic,1,0.3289675796456195,1
2023-02,S005,P0008,Groceries,North,2828,0,1,0.18790493515368967,Truck_10,Delayed,Clear,36,1,Traffic,0,0.4239771138579894,0
2023-02,S005,P0009,Clothing,South,2774,0,1,0.2881385202445728,Truck_6,In Transit,Detour,50,0,None,1,0.30326971507087014,1
2023-02,S005,P0010,Clothing,South,2662,0,1,0.19441265828106516,Truck_2,Delivered,Detour,38,0,Traffic,1,0.226833083015328,1
2023-02,S005,P0011,Clothing,South,2716,0,1,0.1341324618914918,Truck_8,Delivered,Heavy,49,1,Traffic,0,0.9773527447259883,0
2023-02,S005,P0012,Furniture,West,3229,1,1,0.33158190274177585,Truck_8,In Transit,Heavy,60,1,Traffic,0,0.9512125540510991,0
2023-02,S005,P0013,Furniture,West,3351,0,1,0.06464091104355371,Truck_9,Delivered,Heavy,57,1,Traffic,0,0.9633139676749249,0
2023-02,S005,P0014,Furniture,North,3026,0,0,0.2850873670639194,Truck_3,Delivered,Detour,49,0,Weather,1,0.28636552465499704,1
2023-02,S005,P0015,Clothing,South,3107,0,0,0.09838870600069359,Truck_6,In Transit,Clear,28,0,Mechanical Failure,1,0.36464694637407924,1
2023-02,S005,P0016,Electronics,North,3142,0,1,0.1149546095420338,Truck_4,In Transit,Clear,30,0,Traffic,1,0.21783434361995765,1
